timestamp,scale_used,mean_pairwise_rel,variance_anchors,range_rel,gap_system_to_now_rel,n_anchors,P_now,i,vbt_rolling_return_std,atr_14,mean_abs_pairwise,mean_pairwise_per_atr,gpr_cohort_inter_rel,gpr_cohort_intra_rel,p_system,predictor_prices,compression_mean_pairwise,fold
2026-04-13 09:00:00+00:00,70792.88,0.002999999999999934,11276.171682061908,0.002999999999999934,0.0,2.0,70792.88,8.0,0.0021082983279577723,,212.37863999999536,,0.002999999999999934,,70792.88,"{'eth_beta_pair_1d': 70899.06932000001, 'war_news_fwd_4h': 70686.69068000001}",0.9999999999999498,1
2026-04-13 10:00:00+00:00,70755.88,0.0030000000000000773,11264.387747792982,0.0030000000000000773,0.0,2.0,70755.88,9.0,0.0021097095758863165,,212.26764000000549,,0.0030000000000000773,,70755.88,"{'eth_beta_pair_1d': 70862.01382000001, 'war_news_fwd_4h': 70649.74618}",1.0000000000000477,1
2026-04-13 11:00:00+00:00,70929.68,0.003000000000000047,11319.793886030751,0.003000000000000047,0.0,2.0,70929.68,10.0,0.00225245213343221,,212.7890400000033,,0.003000000000000047,,70929.68,"{'eth_beta_pair_1d': 71036.07452, 'war_news_fwd_4h': 70823.28547999999}",0.9999999999999899,1
2026-04-13 12:00:00+00:00,71074.91,0.0030000000000000243,11366.196370893409,0.0030000000000000243,0.0,2.0,71074.91,11.0,0.0018597985944769546,,213.22473000000173,,0.0030000000000000243,,71074.91,"{'eth_beta_pair_1d': 71181.52236500001, 'war_news_fwd_4h': 70968.29763500001}",0.9999999999999925,1
2026-04-13 13:00:00+00:00,71662.65,0.002999999999999933,11554.954661300108,0.002999999999999933,0.0,2.0,71662.65,12.0,0.0032826585273575924,,214.98794999999518,,0.002999999999999933,,71662.65,"{'eth_beta_pair_1d': 71770.143975, 'war_news_fwd_4h': 71555.156025}",0.9999999999999695,1
2026-04-13 14:00:00+00:00,72400.15,0.0030000000000000543,11794.00887005105,0.0030000000000000543,0.0,2.0,72400.15,13.0,0.004559726300050833,344.8841934038884,217.2004500000039,0.6297779201079359,0.0030000000000000543,,72400.15,"{'eth_beta_pair_1d': 72508.750225, 'war_news_fwd_4h': 72291.54977499999}",1.0000000000000404,1
2026-04-13 15:00:00+00:00,71866.59,0.00300000000000001,11620.815206013302,0.00300000000000001,0.0,2.0,71866.59,14.0,0.0068840946471542324,378.22317958932524,215.59977000000072,0.5700332016512022,0.00300000000000001,,71866.59,"{'eth_beta_pair_1d': 71974.389885, 'war_news_fwd_4h': 71758.790115}",0.9999999999999852,1
2026-04-13 16:00:00+00:00,72202.36000000002,0.0030000000000000213,11729.65677653177,0.0030000000000000213,2.015434845670813e-16,2.0,72202.36,15.0,0.006900465278232885,405.31080961865894,216.6070800000016,0.534422164076499,0.0030000000000000213,,72202.36000000002,"{'eth_beta_pair_1d': 72310.66354000001, 'war_news_fwd_4h': 72094.05646}",1.0000000000000038,1
2026-04-13 17:00:00+00:00,72148.87,0.002999999999999987,11712.283745122922,0.002999999999999987,0.0,2.0,72148.87,16.0,0.007163163998139484,414.287894645898,216.44660999999905,0.5224545848364729,0.002999999999999987,,72148.87,"{'eth_beta_pair_1d': 72257.093305, 'war_news_fwd_4h': 72040.646695}",0.9999999999999886,1
2026-04-13 18:00:00+00:00,72424.86,0.002999999999999966,11802.06077854383,0.002999999999999966,0.0,2.0,72424.86,17.0,0.006603535170453281,413.74161645690526,217.2745799999975,0.5251455772340188,0.002999999999999966,,72424.86,"{'eth_beta_pair_1d': 72533.49729, 'war_news_fwd_4h': 72316.22271}",0.9999999999999929,1
2026-04-13 19:00:00+00:00,73322.82,0.00300000000000005,12096.530848693306,0.00300000000000005,0.0,2.0,73322.82,18.0,0.007286127278599617,468.550786709984,219.9684600000037,0.4694655653969827,0.00300000000000005,,73322.82,"{'eth_beta_pair_1d': 73432.80423000001, 'war_news_fwd_4h': 73212.83577}",1.000000000000028,1
2026-04-13 20:00:00+00:00,73149.36,0.0030000000000000265,12039.364953921813,0.0030000000000000265,0.0,2.0,73149.36,19.0,0.0057670939309738415,462.74644480212754,219.44808000000194,0.47422964015172264,0.0030000000000000265,,73149.36,"{'eth_beta_pair_1d': 73259.08404, 'war_news_fwd_4h': 73039.63596}",0.9999999999999922,1
2026-04-13 21:00:00+00:00,73179.71000000002,0.003000000000000063,12049.357400289737,0.003000000000000063,1.9885177501204703e-16,2.0,73179.71,20.0,0.00587472148924998,450.7809844591182,219.53913000000466,0.4870195007525099,0.003000000000000063,,73179.71000000002,"{'eth_beta_pair_1d': 73289.47956500002, 'war_news_fwd_4h': 73069.94043500001}",1.0000000000000122,1
2026-04-13 22:00:00+00:00,74627.04,0.0030000000000000734,12530.688973114213,0.0030000000000000734,0.0,2.0,74627.04,21.0,0.009129529248872306,531.0537712834673,223.88112000000547,0.4215790040600269,0.0030000000000000734,,74627.04,"{'eth_beta_pair_1d': 74738.98056, 'war_news_fwd_4h': 74515.09943999999}",1.0000000000000036,1
2026-04-13 23:00:00+00:00,74417.99000000002,0.003000000000000069,12460.583780190807,0.003000000000000069,1.9554297594394645e-16,2.0,74417.99,22.0,0.010100505146319669,528.4327876203625,223.2539700000052,0.4224831903511552,0.003000000000000069,,74417.99000000002,"{'eth_beta_pair_1d': 74529.61698500002, 'war_news_fwd_4h': 74306.36301500001}",0.9999999999999986,1
2026-04-14 00:00:00+00:00,74163.82,0.0030000000000000634,12375.612443233427,0.0030000000000000634,0.0,2.0,74163.82,23.0,0.009867633868606819,520.3247313617651,222.49146000000474,0.4276011624850358,0.0030000000000000634,,74163.82,"{'eth_beta_pair_1d': 74275.06573000002, 'war_news_fwd_4h': 74052.57427000001}",0.9999999999999981,1
2026-04-14 01:00:00+00:00,74386.02000000002,0.0030000000000000204,12449.879935741075,0.0030000000000000204,1.956270173934141e-16,2.0,74386.02,24.0,0.009515912287453718,517.168679121639,223.15806000000157,0.43149956485960045,0.0030000000000000204,,74386.02000000002,"{'eth_beta_pair_1d': 74497.59903000001, 'war_news_fwd_4h': 74274.44097000001}",0.9999999999999857,1
2026-04-14 02:00:00+00:00,74330.98,0.0029999999999999524,12431.462822460504,0.0029999999999999524,0.0,2.0,74330.98,25.0,0.0096197566645153,501.3794877558084,222.99293999999645,0.44475880135846885,0.0029999999999999524,,74330.98,"{'eth_beta_pair_1d': 74442.47647, 'war_news_fwd_4h': 74219.48353}",0.9999999999999774,1
2026-04-14 03:00:00+00:00,74444.43,0.0029999999999999337,12469.439605555472,0.0029999999999999337,0.0,2.0,74444.43,26.0,0.00274684418310195,483.0345243446784,223.33328999999503,0.46235471533424255,0.0029999999999999337,,74444.43,"{'eth_beta_pair_1d': 74556.096645, 'war_news_fwd_4h': 74332.763355}",0.9999999999999938,1
2026-04-14 04:00:00+00:00,74387.85,0.002999999999999966,12450.492512150344,0.002999999999999966,0.0,2.0,74387.85,27.0,0.0024528260172090575,459.45848689148715,223.16354999999749,0.48570993107523824,0.002999999999999966,,74387.85,"{'eth_beta_pair_1d': 74499.431775, 'war_news_fwd_4h': 74276.268225}",1.0000000000000107,1
2026-04-14 05:00:00+00:00,74210.11000000002,0.0029999999999999988,12391.06595897722,0.0029999999999999988,1.9609073788418923e-16,2.0,74210.11,28.0,0.002124855390462329,446.9121663992379,222.63032999999996,0.4981523143433931,0.0029999999999999988,,74210.11000000002,"{'eth_beta_pair_1d': 74321.42516500001, 'war_news_fwd_4h': 74098.79483500001}",1.0000000000000109,1
2026-04-14 06:00:00+00:00,74522.73000000001,0.003000000000000072,12495.68389496963,0.003000000000000072,1.9526814474411833e-16,2.0,74522.73,29.0,0.0025605582497842043,439.26772594214947,223.56819000000542,0.5089565583733525,0.003000000000000072,,74522.73000000001,"{'eth_beta_pair_1d': 74634.514095, 'war_news_fwd_4h': 74410.945905}",1.0000000000000244,1
2026-04-14 07:00:00+00:00,74546.0,0.003000000000000084,12503.488761000703,0.003000000000000084,0.0,2.0,74546.0,30.0,0.0024887744753944643,443.1571740891389,223.6380000000063,0.5046471389291389,0.003000000000000084,,74546.0,"{'eth_beta_pair_1d': 74657.819, 'war_news_fwd_4h': 74434.181}",1.000000000000004,1
2026-04-14 08:00:00+00:00,74750.0,0.003,12572.015625,0.003,0.0,2.0,74750.0,31.0,0.0026569486551485566,443.60023308277187,224.25,0.5055227280688939,0.003,,74750.0,"{'eth_beta_pair_1d': 74862.125, 'war_news_fwd_4h': 74637.875}",0.9999999999999719,1
2026-04-14 09:00:00+00:00,74500.0,0.003,12488.0625,0.003,0.0,2.0,74500.0,32.0,0.003231118226496226,440.1866450054309,223.5,0.5077391659559379,0.003,,74500.0,"{'eth_beta_pair_1d': 74611.75, 'war_news_fwd_4h': 74388.25}",1.0,1
2026-04-14 10:00:00+00:00,74350.01000000001,0.0029999999999999797,12437.828970750059,0.0029999999999999797,1.9572176558371477e-16,2.0,74350.01,33.0,0.0031562105673693486,429.0633132193281,223.05002999999851,0.5198534181970017,0.0029999999999999797,,74350.01000000001,"{'eth_beta_pair_1d': 74461.535015, 'war_news_fwd_4h': 74238.484985}",0.9999999999999932,1
2026-04-14 11:00:00+00:00,74376.52,0.003000000000000016,12446.700136448537,0.003000000000000016,0.0,2.0,74376.52,34.0,0.002355310192593832,408.6502194179475,223.12956000000122,0.5460160043907751,0.003000000000000016,,74376.52,"{'eth_beta_pair_1d': 74488.08478, 'war_news_fwd_4h': 74264.95522}",1.0000000000000122,1
2026-04-14 12:00:00+00:00,74452.0,0.002999999999999997,12471.975683999974,0.002999999999999997,0.0,2.0,74452.0,35.0,0.002427565542167527,394.30877517380804,223.35599999999977,0.5664494783347043,0.002999999999999997,,74452.0,"{'eth_beta_pair_1d': 74563.678, 'war_news_fwd_4h': 74340.322}",0.9999999999999937,1
2026-04-14 13:00:00+00:00,75525.94,0.0030000000000000777,12834.377128988766,0.0030000000000000777,0.0,2.0,75525.94,36.0,0.0071181738068369655,446.51529123282154,226.5778200000059,0.5074357462079925,0.0030000000000000777,,75525.94,"{'eth_beta_pair_1d': 75639.22891, 'war_news_fwd_4h': 75412.65109}",1.0000000000000269,1
2026-04-14 14:00:00+00:00,75013.62,0.0029999999999999164,12660.84716738419,0.0029999999999999164,0.0,2.0,75013.62,37.0,0.007897708781233968,487.7920561447628,225.0408599999937,0.46134588943204924,0.0029999999999999164,,75013.62,"{'eth_beta_pair_1d': 75126.14043, 'war_news_fwd_4h': 74901.09957}",0.9999999999999463,1
2026-04-14 15:00:00+00:00,75317.07,0.00299999999999999,12763.487325115942,0.00299999999999999,0.0,2.0,75317.07,38.0,0.007705558073915223,515.6390521344232,225.95120999999926,0.4381964652690726,0.00299999999999999,,75317.07,"{'eth_beta_pair_1d': 75430.045605, 'war_news_fwd_4h': 75204.09439500001}",1.0000000000000246,1
2026-04-14 16:00:00+00:00,74652.2,0.003000000000000067,12539.139670890558,0.003000000000000067,0.0,2.0,74652.2,39.0,0.009305948204658066,561.7348341248213,223.95660000000498,0.39868739909805967,0.003000000000000067,,74652.2,"{'eth_beta_pair_1d': 74764.1783, 'war_news_fwd_4h': 74540.2217}",1.0000000000000255,1
2026-04-14 17:00:00+00:00,74748.9,0.0030000000000000447,12571.645615222873,0.0030000000000000447,0.0,2.0,74748.9,40.0,0.009308602576118133,571.9073459730479,224.24670000000333,0.39210319919648545,0.0030000000000000447,,74748.9,"{'eth_beta_pair_1d': 74861.02335, 'war_news_fwd_4h': 74636.77665}",0.9999999999999927,1
2026-04-14 18:00:00+00:00,74093.19,0.0029999999999999836,12352.051809846089,0.0029999999999999836,0.0,2.0,74093.19,41.0,0.006050003119646113,603.8796784035447,222.27956999999878,0.36808585873866695,0.0029999999999999836,,74093.19,"{'eth_beta_pair_1d': 74204.32978500001, 'war_news_fwd_4h': 73982.05021500001}",0.9999999999999796,1
2026-04-14 19:00:00+00:00,74223.18,0.003000000000000035,12395.431010953189,0.003000000000000035,0.0,2.0,74223.18,42.0,0.006203380927007814,597.576844231863,222.6695400000026,0.37262076358769625,0.003000000000000035,,74223.18,"{'eth_beta_pair_1d': 74334.51477, 'war_news_fwd_4h': 74111.84522999999}",1.000000000000017,1
2026-04-14 20:00:00+00:00,74102.29,0.003000000000000005,12355.086112299263,0.003000000000000005,0.0,2.0,74102.29,43.0,0.0052425153379715254,584.807069643873,222.30687000000034,0.38013711109097476,0.003000000000000005,,74102.29,"{'eth_beta_pair_1d': 74213.443435, 'war_news_fwd_4h': 73991.136565}",0.9999999999999899,1
2026-04-14 21:00:00+00:00,74277.15,0.0029999999999999714,12413.463777275387,0.0029999999999999714,0.0,2.0,74277.15,44.0,0.00460827901897102,569.3779932407394,222.83144999999786,0.3913594354634325,0.0029999999999999714,,74277.15,"{'eth_beta_pair_1d': 74388.565725, 'war_news_fwd_4h': 74165.734275}",0.9999999999999889,1
2026-04-14 22:00:00+00:00,74023.15,0.0029999999999999385,12328.710155825116,0.0029999999999999385,0.0,2.0,74023.15,45.0,0.004502801935278776,569.21527943783,222.0694499999954,0.3901326229670368,0.0029999999999999385,,74023.15,"{'eth_beta_pair_1d': 74134.184725, 'war_news_fwd_4h': 73912.115275}",0.999999999999989,1
2026-04-14 23:00:00+00:00,74131.55,0.003000000000000027,12364.845087155847,0.003000000000000027,0.0,2.0,74131.55,46.0,0.0025040511228322715,545.1106166208422,222.394650000002,0.40798077164343893,0.003000000000000027,,74131.55,"{'eth_beta_pair_1d': 74242.747325, 'war_news_fwd_4h': 74020.352675}",1.0000000000000295,1
2026-04-15 00:00:00+00:00,74568.36000000002,0.0029999999999999957,12510.99070445157,0.0029999999999999957,1.951486559227915e-16,2.0,74568.36,47.0,0.00362011792513152,545.5220011479246,223.70507999999973,0.4100752664956945,0.0029999999999999957,,74568.36000000002,"{'eth_beta_pair_1d': 74680.21254000001, 'war_news_fwd_4h': 74456.50746000001}",0.9999999999999896,1
2026-04-15 01:00:00+00:00,74613.28,0.0030000000000000074,12526.068492806462,0.0030000000000000074,0.0,2.0,74613.28,0.0,,,223.83984000000055,,0.0030000000000000074,,74613.28,"{'eth_beta_pair_1d': 74725.19992, 'war_news_fwd_4h': 74501.36008}",,2
2026-04-15 02:00:00+00:00,74322.0,0.003000000000000005,12428.459289000039,0.003000000000000005,0.0,2.0,74322.0,1.0,,,222.96600000000035,,0.003000000000000005,,74322.0,"{'eth_beta_pair_1d': 74433.48300000001, 'war_news_fwd_4h': 74210.517}",0.9999999999999991,2
2026-04-15 03:00:00+00:00,74345.97,0.002999999999999988,12436.477324291925,0.002999999999999988,0.0,2.0,74345.97,2.0,,,223.0379099999991,,0.002999999999999988,,74345.97,"{'eth_beta_pair_1d': 74457.48895500001, 'war_news_fwd_4h': 74234.45104500001}",0.9999999999999943,2
2026-04-15 04:00:00+00:00,74340.38,0.002999999999999961,12434.607221724576,0.002999999999999961,0.0,2.0,74340.38,3.0,,,223.0211399999971,,0.002999999999999961,,74340.38,"{'eth_beta_pair_1d': 74451.89057, 'war_news_fwd_4h': 74228.86943}",0.999999999999991,2
2026-04-15 05:00:00+00:00,74021.5,0.0029999999999999073,12328.160540061737,0.0029999999999999073,0.0,2.0,74021.5,4.0,,,222.06449999999313,,0.0029999999999999073,,74021.5,"{'eth_beta_pair_1d': 74132.53225, 'war_news_fwd_4h': 73910.46775000001}",0.9999999999999821,2
2026-04-15 06:00:00+00:00,73891.62,0.002999999999999989,12284.935889004808,0.002999999999999989,0.0,2.0,73891.62,5.0,0.0021217665856857336,,221.67485999999917,,0.002999999999999989,,73891.62,"{'eth_beta_pair_1d': 74002.45743, 'war_news_fwd_4h': 73780.78257}",1.000000000000027,2
2026-04-15 07:00:00+00:00,73730.43,0.003000000000000034,12231.3966929663,0.003000000000000034,0.0,2.0,73730.43,6.0,0.0018450059381931588,,221.19129000000248,,0.003000000000000034,,73730.43,"{'eth_beta_pair_1d': 73841.025645, 'war_news_fwd_4h': 73619.834355}",1.000000000000015,2
2026-04-15 08:00:00+00:00,74110.51,0.002999999999999944,12357.827308034763,0.002999999999999944,0.0,2.0,74110.51,7.0,0.003565016148724346,,222.33152999999584,,0.002999999999999944,,74110.51,"{'eth_beta_pair_1d': 74221.67576499999, 'war_news_fwd_4h': 73999.344235}",0.99999999999997,2
2026-04-15 09:00:00+00:00,74011.69,0.002999999999999974,12324.893077476012,0.002999999999999974,0.0,2.0,74011.69,8.0,0.003560543027063355,,222.0350699999981,,0.002999999999999974,,74011.69,"{'eth_beta_pair_1d': 74122.70753500001, 'war_news_fwd_4h': 73900.67246500001}",1.00000000000001,2
2026-04-15 10:00:00+00:00,73864.75,0.0029999999999999276,12276.00290826503,0.0029999999999999276,0.0,2.0,73864.75,9.0,0.0031324568009057628,,221.59424999999464,,0.0029999999999999276,,73864.75,"{'eth_beta_pair_1d': 73975.547125, 'war_news_fwd_4h': 73753.952875}",0.9999999999999846,2
2026-04-15 11:00:00+00:00,74201.78,0.0029999999999999276,12388.284349128302,0.0029999999999999276,0.0,2.0,74201.78,10.0,0.003684896202364153,,222.6053399999946,,0.0029999999999999276,,74201.78,"{'eth_beta_pair_1d': 74313.08267, 'war_news_fwd_4h': 74090.47733000001}",1.0,2
2026-04-15 12:00:00+00:00,74273.77,0.0029999999999999914,12412.334047528953,0.0029999999999999914,0.0,2.0,74273.77,11.0,0.0032860685015820078,,222.82130999999936,,0.0029999999999999914,,74273.77,"{'eth_beta_pair_1d': 74385.180655, 'war_news_fwd_4h': 74162.359345}",1.0000000000000213,2
2026-04-15 13:00:00+00:00,74063.92000000001,0.00300000000000002,12342.29455297457,0.00300000000000002,1.9647778875823545e-16,2.0,74063.92,12.0,0.002974391200543511,,222.19176000000152,,0.00300000000000002,,74063.92000000001,"{'eth_beta_pair_1d': 74175.01588, 'war_news_fwd_4h': 73952.82412}",1.0000000000000095,2
2026-04-15 14:00:00+00:00,74151.81,0.0030000000000000243,12371.604584121425,0.0030000000000000243,0.0,2.0,74151.81,13.0,0.0029310452418614204,384.4585266314979,222.4554300000018,0.578620097072849,0.0030000000000000243,,74151.81,"{'eth_beta_pair_1d': 74263.037715, 'war_news_fwd_4h': 74040.582285}",1.0000000000000016,2
2026-04-15 15:00:00+00:00,73844.08,0.003000000000000006,12269.13333985445,0.003000000000000006,0.0,2.0,73844.08,14.0,0.003477092276813314,408.29863187210526,221.53224000000046,0.5425740443563201,0.003000000000000006,,73844.08,"{'eth_beta_pair_1d': 73954.84612, 'war_news_fwd_4h': 73733.31388}",0.9999999999999939,2
2026-04-15 16:00:00+00:00,73941.09,0.003000000000000109,12301.390778374118,0.003000000000000109,0.0,2.0,73941.09,15.0,0.0025895839764472914,408.6423010240978,221.82327000000805,0.5428299259379098,0.003000000000000109,,73941.09,"{'eth_beta_pair_1d': 74052.00163500001, 'war_news_fwd_4h': 73830.178365}",1.0000000000000342,2
2026-04-15 17:00:00+00:00,74134.95000000001,0.003000000000000084,12365.979325881322,0.003000000000000084,1.96289539931798e-16,2.0,74134.95,16.0,0.002937953664269503,402.7764223795197,222.40485000000626,0.5521794167744091,0.003000000000000084,,74134.95000000001,"{'eth_beta_pair_1d': 74246.15242500001, 'war_news_fwd_4h': 74023.747575}",0.9999999999999918,2
2026-04-15 18:00:00+00:00,74390.29,0.0030000000000000235,12451.309304139419,0.0030000000000000235,0.0,2.0,74390.29,17.0,0.0029661572670077957,397.302392209554,223.17087000000174,0.5617153945609571,0.0030000000000000235,,74390.29,"{'eth_beta_pair_1d': 74501.875435, 'war_news_fwd_4h': 74278.704565}",0.9999999999999798,2
2026-04-15 19:00:00+00:00,75002.6,0.003000000000000089,12657.127515210752,0.003000000000000089,0.0,2.0,75002.6,18.0,0.004448740549255778,435.03364990887115,225.00780000000668,0.517219300270543,0.003000000000000089,,75002.6,"{'eth_beta_pair_1d': 75115.10390000002, 'war_news_fwd_4h': 74890.09610000001}",1.0000000000000218,2
2026-04-15 20:00:00+00:00,74841.68,0.002999999999999909,12602.873396749634,0.002999999999999909,0.0,2.0,74841.68,19.0,0.0037600926319187183,441.664103486809,224.52503999999317,0.5083615313706358,0.002999999999999909,,74841.68,"{'eth_beta_pair_1d': 74953.94252, 'war_news_fwd_4h': 74729.41748}",0.99999999999994,2
2026-04-15 21:00:00+00:00,74743.1,0.0030000000000000846,12569.69474462321,0.0030000000000000846,0.0,2.0,74743.1,20.0,0.004163781670698643,432.611667523466,224.22930000000633,0.518315424277926,0.0030000000000000846,,74743.1,"{'eth_beta_pair_1d': 74855.21465000001, 'war_news_fwd_4h': 74630.98535}",1.0000000000000586,2
2026-04-15 22:00:00+00:00,74964.0,0.0030000000000000946,12644.1029160008,0.0030000000000000946,0.0,2.0,74964.0,21.0,0.004175551803667202,450.6379769860753,224.8920000000071,0.49905248000648705,0.0030000000000000946,,74964.0,"{'eth_beta_pair_1d': 75076.44600000001, 'war_news_fwd_4h': 74851.554}",1.0000000000000033,2
2026-04-15 23:00:00+00:00,74809.99,0.0029999999999999654,12592.202858549934,0.0029999999999999654,0.0,2.0,74809.99,22.0,0.004489309278083044,442.95383577278403,224.4299699999974,0.5066667265866509,0.0029999999999999654,,74809.99,"{'eth_beta_pair_1d': 74922.204985, 'war_news_fwd_4h': 74697.775015}",0.9999999999999569,2
2026-04-16 00:00:00+00:00,74815.1,0.003000000000000089,12593.92317302325,0.003000000000000089,0.0,2.0,74815.1,23.0,0.0021245591812758444,441.5599903604415,224.44530000000668,0.5083008082702285,0.003000000000000089,,74815.1,"{'eth_beta_pair_1d': 74927.32265000002, 'war_news_fwd_4h': 74702.87735000001}",1.0000000000000413,2
2026-04-16 01:00:00+00:00,74657.66,0.003000000000000079,12540.973942520763,0.003000000000000079,0.0,2.0,74657.66,24.0,0.0021166521954270132,435.8064196204106,223.97298000000592,0.5139276750330741,0.003000000000000079,,74657.66,"{'eth_beta_pair_1d': 74769.64649000001, 'war_news_fwd_4h': 74545.67351000001}",0.9999999999999967,2
2026-04-16 02:00:00+00:00,74887.24,0.003000000000000049,12618.222108340015,0.003000000000000049,0.0,2.0,74887.24,25.0,0.0025540230465777095,452.2902467903814,224.6617200000037,0.4967202401428866,0.003000000000000049,,74887.24,"{'eth_beta_pair_1d': 74999.57086, 'war_news_fwd_4h': 74774.90914}",0.99999999999999,2
2026-04-16 03:00:00+00:00,74888.21000000002,0.00299999999999999,12618.548993259148,0.00299999999999999,1.9431516961570917e-16,2.0,74888.21,26.0,0.0021159705265630644,440.9666577339252,224.6646299999993,0.5094821253709383,0.00299999999999999,,74888.21000000002,"{'eth_beta_pair_1d': 75000.54231500001, 'war_news_fwd_4h': 74775.87768500001}",0.9999999999999803,2
2026-04-16 04:00:00+00:00,74944.15,0.003000000000000023,12637.407643250815,0.003000000000000023,0.0,2.0,74944.15,27.0,0.0018574359540474343,441.35332503864515,224.8324500000017,0.5094160103593085,0.003000000000000023,,74944.15,"{'eth_beta_pair_1d': 75056.566225, 'war_news_fwd_4h': 74831.733775}",1.0000000000000109,2
2026-04-16 05:00:00+00:00,75043.48000000001,0.0029999999999999133,12670.928753647673,0.0029999999999999133,1.9391311847967138e-16,2.0,75043.48,28.0,0.0018928573385449483,426.9580875358853,225.13043999999354,0.5272893208307516,0.0029999999999999133,,75043.48000000001,"{'eth_beta_pair_1d': 75156.04522, 'war_news_fwd_4h': 74930.91478}",0.9999999999999635,2
2026-04-16 06:00:00+00:00,75045.01,0.0030000000000000655,12671.445433275778,0.0030000000000000655,0.0,2.0,75045.01,29.0,0.001265238267693655,415.13250985475025,225.13503000000492,0.5423208846707209,0.0030000000000000655,,75045.01,"{'eth_beta_pair_1d': 75157.577515, 'war_news_fwd_4h': 74932.44248499999}",1.0000000000000508,2
2026-04-16 07:00:00+00:00,74707.03,0.0030000000000000074,12557.565745697086,0.0030000000000000074,0.0,2.0,74707.03,30.0,0.0023156225510789093,417.39304486512515,224.12109000000055,0.5369545390302854,0.0030000000000000074,,74707.03,"{'eth_beta_pair_1d': 74819.090545, 'war_news_fwd_4h': 74594.969455}",0.9999999999999807,2
2026-04-16 08:00:00+00:00,74677.91,0.00299999999999994,12547.778044427727,0.00299999999999994,0.0,2.0,74677.91,31.0,0.002301165487314029,405.03282737475945,224.03372999999556,0.5531248700311069,0.00299999999999994,,74677.91,"{'eth_beta_pair_1d': 74789.926865, 'war_news_fwd_4h': 74565.893135}",0.9999999999999776,2
2026-04-16 09:00:00+00:00,74594.02,0.0029999999999999693,12519.602594460646,0.0029999999999999693,0.0,2.0,74594.02,32.0,0.0021846307259004803,398.06548256227705,223.78205999999773,0.5621739884592661,0.0029999999999999693,,74594.02,"{'eth_beta_pair_1d': 74705.91103, 'war_news_fwd_4h': 74482.12897}",1.0000000000000098,2
2026-04-16 10:00:00+00:00,74313.0,0.0029999999999999797,12425.449430249831,0.0029999999999999797,0.0,2.0,74313.0,33.0,0.0020508553209277903,396.4736623792572,222.9389999999985,0.5623046904607257,0.0029999999999999797,,74313.0,"{'eth_beta_pair_1d': 74424.4695, 'war_news_fwd_4h': 74201.53050000001}",1.0000000000000036,2
2026-04-16 11:00:00+00:00,74574.79000000001,0.0029999999999999498,12513.148432973809,0.0029999999999999498,1.9513182978278384e-16,2.0,74574.79,34.0,0.003180373087909597,395.17340078073914,223.72436999999627,0.5661422797131255,0.0029999999999999498,,74574.79000000001,"{'eth_beta_pair_1d': 74686.652185, 'war_news_fwd_4h': 74462.927815}",0.99999999999999,2
2026-04-16 12:00:00+00:00,74624.0,0.0030000000000000404,12529.66809600034,0.0030000000000000404,0.0,2.0,74624.0,35.0,0.0026557085894313285,388.1760150106868,223.87200000000303,0.5767280598051368,0.0030000000000000404,,74624.0,"{'eth_beta_pair_1d': 74735.936, 'war_news_fwd_4h': 74512.064}",1.0000000000000302,2
2026-04-16 13:00:00+00:00,73788.03,0.0030000000000000374,12250.51508538233,0.0030000000000000374,0.0,2.0,73788.03,36.0,0.0055996194407632845,483.3448710813516,221.36409000000276,0.45798373634287526,0.0030000000000000374,,73788.03,"{'eth_beta_pair_1d': 73898.71204500001, 'war_news_fwd_4h': 73677.347955}",0.999999999999999,2
2026-04-16 14:00:00+00:00,73973.33,0.0029999999999999307,12312.120490399455,0.0029999999999999307,0.0,2.0,73973.33,37.0,0.006023728148800998,503.84738028982684,221.91998999999487,0.4404508164205208,0.0029999999999999307,,73973.33,"{'eth_beta_pair_1d': 74084.289995, 'war_news_fwd_4h': 73862.370005}",0.9999999999999645,2
2026-04-16 15:00:00+00:00,74697.19,0.003000000000000055,12554.257936266687,0.003000000000000055,0.0,2.0,74697.19,38.0,0.007662107775100135,535.3261388405538,224.09157000000414,0.41860756227102436,0.003000000000000055,,74697.19,"{'eth_beta_pair_1d': 74809.23578500001, 'war_news_fwd_4h': 74585.14421500001}",1.0000000000000415,2
2026-04-16 16:00:00+00:00,74175.57,0.0030000000000000747,12379.534165856643,0.0030000000000000747,0.0,2.0,74175.57,39.0,0.008235383441977391,559.1599860662285,222.52671000000555,0.3979660840281387,0.0030000000000000747,,74175.57,"{'eth_beta_pair_1d': 74286.83335500001, 'war_news_fwd_4h': 74064.306645}",1.0000000000000064,2
2026-04-16 17:00:00+00:00,74343.25,0.0030000000000000204,12435.567346265794,0.0030000000000000204,0.0,2.0,74343.25,40.0,0.008348601056639066,556.797129918641,223.0297500000015,0.4005583685975367,0.0030000000000000204,,74343.25,"{'eth_beta_pair_1d': 74454.76487500001, 'war_news_fwd_4h': 74231.735125}",0.9999999999999819,2
2026-04-16 18:00:00+00:00,75026.71000000002,0.003000000000000027,12665.266230204463,0.003000000000000027,1.93956462016885e-16,2.0,75026.71,41.0,0.006786431278206826,577.6687634958809,225.0801300000021,0.3896352792868418,0.003000000000000027,,75026.71000000002,"{'eth_beta_pair_1d': 75139.25006500001, 'war_news_fwd_4h': 74914.16993500001}",1.0000000000000022,2
